9.678564e-07 -0.013871
9.688960e-07 -0.013787
9.699355e-07 -0.013702
9.709751e-07 -0.013617
9.720147e-07 -0.013533
9.730543e-07 -0.013448
9.740939e-07 -0.013363
9.751335e-07 -0.013279
9.761731e-07 -0.013194
9.772127e-07 -0.013109
9.782523e-07 -0.013025
9.792919e-07 -0.012940
9.803314e-07 -0.012855
9.813710e-07 -0.012770
9.824106e-07 -0.012686
9.834502e-07 -0.012601
9.844898e-07 -0.012516
9.855294e-07 -0.012432
9.865690e-07 -0.012347
9.876086e-07 -0.012262
9.886482e-07 -0.012178
9.896878e-07 -0.012093
9.907273e-07 -0.012008
9.917669e-07 -0.011923
9.928065e-07 -0.011839
9.938461e-07 -0.011754
9.948857e-07 -0.011669
9.959253e-07 -0.011585
9.969649e-07 -0.011500
9.980045e-07 -0.011415
9.990441e-07 -0.011331
1.000084e-06 -0.011246
1.001123e-06 -0.011161
1.002163e-06 -0.011077
1.003202e-06 -0.010992
1.004242e-06 -0.010907
1.005282e-06 -0.010822
1.006321e-06 -0.010738
1.007361e-06 -0.010653
1.008400e-06 -0.010568
1.009440e-06 -0.010484
1.010480e-06 -0.010399
1.011519e-06 -0.010314
1.012559e-06 -0.010230
1.013598e-06 -0.010145
1.014638e-06 -0.010060
1.015678e-06 -0.009975
1.016717e-06 -0.009891
1.017757e-06 -0.009806
1.018796e-06 -0.009721
1.019836e-06 -0.009637
1.020875e-06 -0.009552
1.021915e-06 -0.009467
1.022955e-06 -0.009383
1.023994e-06 -0.009298
1.025034e-06 -0.009213
1.026073e-06 -0.009129
1.027113e-06 -0.009044
1.028153e-06 -0.008959
1.029192e-06 -0.008874
1.030232e-06 -0.008790
1.031271e-06 -0.008705
1.032311e-06 -0.008620
1.033351e-06 -0.008536
1.034390e-06 -0.008451
1.035430e-06 -0.008366
1.036469e-06 -0.008282
1.037509e-06 -0.008197
1.038548e-06 -0.008112
1.039588e-06 -0.008027
1.040628e-06 -0.007943
1.041667e-06 -0.007858
1.042707e-06 -0.007773
1.043746e-06 -0.007689
1.044786e-06 -0.007604
1.045826e-06 -0.007519
1.046865e-06 -0.007435
1.047905e-06 -0.007350
1.048944e-06 -0.007265
